sales_week,sales_date,transaction_id,year,make,model_id,model,drive_type,door,transmission,base_msrp,engine,transaction_msrp,destination,bodytype,zip,State,dealercash,customercash,finance,lease,cash,trim,trim_id,make_id,longitude,latitude,price,diff
31OCT2009,31OCT2009,44885936,2009,Ford,58029,F-150,RWD,4,Automatic,43425,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),44400,975,Truck,94542,CA,0,2000,1,0,0,"2WD SuperCrew 157"" Platinum",1584368,1924,-122.04101299999999,37.657207,88800.0,45375.0
27FEB2010,27FEB2010,413842250,2010,Ford,62934,F-150,4WD,4,Automatic,40545,5.0L V8 FFV engine,41540,995,Truck,92637,CA,0,0,0,1,0,"4WD SuperCrew 157"" Lariat",1650953,1924,-117.711378,33.615016,83080.0,42535.0
24OCT2009,24OCT2009,27801991,2010,Hyundai,60726,Sonata,FWD,4,Automatic,20395,2.4L DOHC 16-valve I4 GDI engine,21145,750,Sedan,6750,CT,0,0,1,0,0,4dr Sdn 2.4L Auto GLS *Ltd Avail*,1619403,1557,-73.253929,41.713845,42290.0,21895.0
20FEB2010,20FEB2010,393425088,2010,Hyundai,60726,Sonata,FWD,4,Automatic,22795,2.4L DOHC 16-valve I4 GDI engine,24845,750,Sedan,11556,NY,0,0,1,0,0,4dr Sdn 2.4L Auto SE *Ltd Avail*,1619408,1557,-73.620203,40.701858,49690.0,26895.0
06MAR2010,06MAR2010,446510390,2010,Acura,62877,TL,FWD,4,Automatic,39035,3.5L SOHC PGM-FI 24-valve VTEC V6 engine,39920,885,Sedan,37089,TN,0,0,0,1,0,4dr Sdn 2WD Tech,1650523,1990,-86.574564,35.998042,79840.0,40805.0
30JAN2010,30JAN2010,341748885,2009,Ford,58029,F-150,RWD,4,Automatic,41405,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),42380,975,Truck,30049,GA,0,2000,0,1,0,"2WD SuperCrew 157"" King Ranch",1584363,1924,-83.98441,33.95024,84760.0,43355.0
13MAR2010,13MAR2010,474875840,2009,Ford,58029,F-150,RWD,2,Automatic,31680,4.6L 3V EFI V8 engine,32655,975,Truck,30022,GA,0,2500,1,0,0,"2WD SuperCab 145"" FX2 Sport",1584278,1924,-84.240658,34.029562,65310.0,33630.0
19DEC2009,19DEC2009,202037722,2009,Ford,58029,F-150,4WD,4,Automatic,38355,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39330,975,Truck,91325,CA,0,1500,0,0,1,"4WD SuperCrew 145"" FX4",1584468,1924,-118.516396,34.239807,78660.0,40305.0
24APR2010,24APR2010,601093596,2010,Ford,62934,F-150,4WD,4,Automatic,36825,5.0L V8 FFV engine,37820,995,Truck,93244,CA,0,0,0,0,1,"4WD SuperCrew 157"" XLT",1650943,1924,-119.025651,36.38194,75640.0,38815.0
02JAN2010,02JAN2010,259479979,2010,Toyota,61212,Tacoma,4WD,2,Automatic,25925,4.0L DOHC EFI 24-valve V6 VVT-i engine,26760,810,Truck,77045,TX,0,0,0,1,0,4WD Access V6 AT (Natl),1625268,1644,-95.42406,29.632758000000003,53520.0,27595.0
17APR2010,17APR2010,589040607,2010,Toyota,60384,Camry,FWD,4,Automatic,22700,2.5L 4-cyl engine w/VVT-i,23460,760,Sedan,7004,NJ,1000,750,0,1,0,4dr Sdn I4 Auto LE (Natl),1613383,1644,-74.30905600000001,40.882870000000004,46920.0,24220.0
06MAR2010,06MAR2010,436724206,2010,Lexus,62730,RX 450h,AWD,4,Automatic,46325,"3.5L DOHC SFI 24-valve V6 hybrid engine -inc: variable valve timing w/intelligence (VVT-i), permanent magnet electric motor",47200,875,SUV,48630,MI,0,0,0,1,0,AWD 4dr Hybrid,1648983,2127,-84.774328,44.325418,94400.0,48075.0
05DEC2009,05DEC2009,138646339,2009,Ford,58029,F-150,RWD,4,Automatic,43425,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),46025,975,Truck,94064,CA,0,1500,1,0,0,"2WD SuperCrew 157"" Platinum",1584368,1924,-122.255439,37.462934000000004,92050.0,48625.0
24APR2010,24APR2010,599702189,2010,Ford,62652,Explorer,FWD,4,Automatic,37535,3.5L Ti-VCT V6 engine,38360,825,SUV,55427,MN,0,0,0,1,0,FWD 4dr Limited,1647378,1924,-93.37998,44.996340000000004,76720.0,39185.0
09JAN2010,09JAN2010,272104339,2009,Ford,58029,F-150,4WD,4,Automatic,39915,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40890,975,Truck,70734,LA,0,1500,1,0,0,"4WD SuperCrew 157"" Lariat",1584508,1924,-90.99096899999999,30.243229,81780.0,41865.0
24APR2010,24APR2010,614017416,2010,Chrysler,62244,300,RWD,4,Automatic,38170,5.7L V8 hemi MDS VVT engine,38995,825,Sedan,92590,CA,0,0,0,1,0,4dr Sdn 300C RWD,1642028,1787,-117.22554,33.483865,77990.0,39820.0
08MAY2010,08MAY2010,642304872,2010,Hyundai,60726,Sonata,FWD,4,Automatic,20395,2.4L DOHC 16-valve I4 GDI engine,21870,750,Sedan,90058,CA,1000,0,0,1,0,4dr Sdn 2.4L Auto GLS *Ltd Avail*,1619403,1557,-118.21152,34.0023,43740.0,23345.0
17APR2010,17APR2010,592577774,2010,Volvo,60570,C30,FWD,2,Automatic,24700,2.5L DOHC turbo I5 engine,25575,875,Coupe,89112,NV,0,0,0,0,1,2dr Cpe Auto w/Moonroof,1618803,1963,-115.015105,36.115583,51150.0,26450.0
21NOV2009,21NOV2009,95458163,2010,Honda,62883,CR-V,FWD,4,Automatic,26845,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,29855,810,SUV,77034,TX,0,0,1,0,0,2WD 5dr EX-L,1649673,1620,-95.2009,29.612502000000003,59710.0,32865.0
10APR2010,10APR2010,561518689,2010,Ford,62934,F-150,4WD,2,Automatic,37765,5.0L V8 FFV engine,38760,995,Truck,8021,NJ,0,0,1,0,0,"4WD SuperCab 145"" Lariat",1650883,1924,-75.00111899999999,39.809815,77520.0,39755.0
27FEB2010,27FEB2010,429836371,2009,Mazda,59559,CX-7,FWD,4,Automatic,21700,2.5L DOHC 16-valve VVT I4 engine,23030,780,SUV,19099,PA,1000,0,0,1,0,FWD 4dr i SV,1598823,1518,-75.161034,39.953075,46060.0,24360.0
20MAR2010,20MAR2010,485119229,2010,Honda,61269,Pilot,4WD,4,Automatic,35870,3.5L SOHC MPFI 24-valve i-VTEC V6 engine,36680,810,SUV,63157,MO,0,0,1,0,0,4WD 4dr EX-L,1625383,1620,-90.215267,38.616454,73360.0,37490.0
28NOV2009,28NOV2009,130338516,2009,Ford,58029,F-150,RWD,4,Automatic,41405,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),42380,975,Truck,11726,NY,0,1500,0,0,1,"2WD SuperCrew 157"" King Ranch",1584363,1924,-73.393642,40.680826,84760.0,43355.0
26DEC2009,26DEC2009,217070709,2010,Toyota,61212,Tacoma,4WD,4,Automatic,27525,4.0L DOHC EFI 24-valve V6 VVT-i engine,28335,810,Truck,33067,FL,0,0,1,0,0,4WD Double LB V6 AT (Natl),1625313,1644,-80.220464,26.309681,56670.0,29145.0
23JAN2010,23JAN2010,311049515,2009,Ford,58029,F-150,RWD,2,Automatic,22360,4.6L 2V EFI V8 engine,29360,975,Truck,63332,MO,0,1500,0,1,0,"2WD Reg Cab 145"" XL",1584243,1924,-90.88388,38.595378000000004,58720.0,36360.0
09JAN2010,09JAN2010,267841922,2010,Volvo,60570,C30,FWD,2,Automatic,24700,2.5L DOHC turbo I5 engine,27175,875,Coupe,95608,CA,0,0,1,0,0,2dr Cpe Auto,1618798,1963,-121.327836,38.628172,54350.0,29650.0
16JAN2010,16JAN2010,283409712,2010,Audi,61596,A4,AWD,4,Automatic,34500,2.0L FSI I4 turbo-charged engine,40100,875,Sedan,20908,MD,0,0,1,0,0,4dr Sdn Auto quattro 2.0T Premium  Plus,1630913,2184,-77.07679399999999,39.104732,80200.0,45700.0
28NOV2009,28NOV2009,129146403,2009,Ford,58029,F-150,4WD,2,Automatic,29330,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),30305,975,Truck,90662,CA,0,0,1,0,0,"4WD SuperCab 163"" XL w/Mid-Box Prep",1584448,1924,-118.09848400000001,33.969412,60610.0,31280.0
30JAN2010,30JAN2010,331957498,2010,Jeep,61716,Grand Cherokee,RWD,4,Automatic,30215,3.6L VVT V6 flex-fuel engine,32165,825,SUV,8879,NJ,0,0,1,0,0,RWD 4dr Laredo,1632243,1832,-74.27584300000001,40.463991,64330.0,34115.0
31OCT2009,31OCT2009,52433463,2009,Ford,58029,F-150,4WD,4,Automatic,39615,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40590,975,Truck,95062,CA,0,2000,0,1,0,"4WD SuperCrew 145"" Lariat",1584473,1924,-121.98500800000001,36.971540999999995,81180.0,41565.0
31OCT2009,31OCT2009,57263483,2009,Toyota,57207,Prius,FWD,4,Automatic,26600,1.8L DOHC 16-valve VVT-i Atkinson-cycle I4 hybrid engine,27360,760,Hatchback,95221,CA,0,0,1,0,0,5dr HB IV (Natl),1550253,1644,-120.56081999999999,38.0838,54720.0,28120.0
13FEB2010,13FEB2010,373311478,2010,Cadillac,60702,CTS Sedan,AWD,4,Automatic,38545,"Engine, 3.0L V6 SIDI DOHC VVT (270 hp [201 kW) @ 7000 rpm, 223 lb-ft of torque [302 Nm] @ 5700 rpm)",39770,875,Sedan,77702,TX,0,0,0,1,0,4dr Sdn 3.0L AWD,1619188,2223,-94.133166,30.085202000000002,79540.0,40995.0
27MAR2010,27MAR2010,515289674,2010,Ford,62934,F-150,4WD,4,Automatic,40545,5.0L V8 FFV engine,41540,995,Truck,48340,MI,0,0,1,0,0,"4WD SuperCrew 157"" Lariat",1650953,1924,-83.28870400000001,42.672494,83080.0,42535.0
08MAY2010,08MAY2010,650942337,2010,Toyota,61923,Sequoia,4WD,4,Automatic,61305,5.7L DOHC EFI 32-valve i-Force V8 engine w/dual VVT-i,62290,985,SUV,77050,TX,0,0,1,0,0,4WD LV8 6-Spd AT Platinum (Natl),1634238,1644,-95.270162,29.899585,124580.0,63275.0
06MAR2010,06MAR2010,451801826,2010,Toyota,60372,Sienna,AWD,4,Automatic,40570,3.5L DOHC 24-valve V6 engine,41380,810,Van,90038,CA,0,0,1,0,0,5dr 7-Pass Van V6 Ltd AWD (Natl),1613298,1644,-118.34303,34.091104,82760.0,42190.0
14NOV2009,14NOV2009,78313944,2010,Chevrolet,60636,Equinox,AWD,4,Automatic,25910,"Engine, 2.4L DOHC, 4-cylinder SIDI (Spark Ignition Direct Injection) with VVT (Variable Valve Timing) (182 hp [135.7 kW] @ 6700 rpm, 172 lb-ft [232.2 N-m] @ 4900 rpm) (Not available with (Q6D) 18"" (45.7 cm) machined aluminum wheels.)",26720,810,SUV,17272,PA,0,0,1,0,0,AWD 4dr LT w/1LT,1620833,1786,-77.624697,39.767421999999996,53440.0,27530.0
03APR2010,03APR2010,539795476,2010,Ford,62934,F-150,RWD,2,Automatic,23095,5.0L V8 FFV engine (REQ: 535 Trailer Tow Pkg),24090,995,Truck,48118,MI,0,0,1,0,0,"2WD Reg Cab 145"" XL w/HD Payload Pkg",1650713,1924,-84.030349,42.317446999999994,48180.0,25085.0
12DEC2009,12DEC2009,177261517,2010,Toyota,60372,Sienna,FWD,4,Automatic,40245,3.5L DOHC 24-valve V6 engine,43630,810,Van,78701,TX,0,0,1,0,0,5dr 7-Pass Van V6 XLE AAS FWD (Natl),1613208,1644,-97.741886,30.271566999999997,87260.0,47015.0
06MAR2010,06MAR2010,448413715,2010,Chevrolet,60780,Silverado 1500,4WD,4,Automatic,42160,"Engine, Vortec 5.3L Variable Valve Timing V8 SFI FlexFuel with Active Fuel Management capable of running on unleaded or up to 85% ethanol (with gas - 315 hp [234.8 kW] @ 5200 rpm, 335 lb-ft of torque [452.2 N-m] @ 4000 rpm, with E85 ethanol - 326 hp [243.1 kW] @ 5300 rpm, 348 lb-ft of torque [469.8 N-m] @ 4400 rpm), aluminum block (Requires CK10543 or CK10753 models.)",43330,995,Truck,92179,CA,0,0,0,0,1,"4WD Crew Cab 143.5"" LTZ",1620558,1786,-116.970748,32.567887,86660.0,44500.0
05DEC2009,05DEC2009,157252516,2010,Hyundai,62349,Tucson,FWD,4,Automatic,21995,2.4L DOHC MPI 16-valve CVVT I4 engine,22790,795,SUV,73157,OK,0,0,0,1,0,FWD 4dr Auto GLS *Ltd Avail*,1644188,1557,-97.569614,35.42329,45580.0,23585.0
16JAN2010,16JAN2010,296095920,2010,Hyundai,60726,Sonata,FWD,4,Automatic,22795,2.4L DOHC 16-valve I4 GDI engine,26945,750,Sedan,48330,MI,0,0,1,0,0,4dr Sdn 2.4L Auto SE,1664693,1557,-83.37719200000001,42.683616,53890.0,31095.0
24OCT2009,24OCT2009,28758238,2009,Mazda,57066,Mazda3,FWD,4,Automatic,18775,2.0L DOHC EFI 16-valve I4 engine w/variable valve timing (VVT),19525,750,Sedan,1778,MA,0,0,1,0,0,4dr Sdn Auto i Touring,1548743,1518,-71.36388000000001,42.3612,39050.0,20275.0
02JAN2010,02JAN2010,241810223,2009,Ford,58029,F-150,4WD,4,Automatic,39915,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),41415,975,Truck,77023,TX,0,1500,0,0,1,"4WD SuperCrew 157"" Lariat",1584508,1924,-95.322941,29.722464000000002,82830.0,42915.0
13MAR2010,13MAR2010,465163482,2010,Ford,62934,F-150,4WD,4,Automatic,45565,5.0L V8 FFV engine,46560,995,Truck,75021,TX,0,0,1,0,0,"4WD SuperCrew 145"" King Ranch",1650918,1924,-96.537942,33.755548,93120.0,47555.0
27FEB2010,27FEB2010,425381732,2010,Honda,62850,Accord Sedan,FWD,4,Automatic,25105,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,25875,770,Sedan,91357,CA,0,0,1,0,0,4dr I4 Auto EX,1649588,1620,-118.54040800000001,34.172643,51750.0,26645.0
13MAR2010,13MAR2010,473306709,2010,Chevrolet,59595,Cruze,FWD,4,Automatic,18425,"Engine, ECOTEC Turbo 1.4L Variable Valve Timing DOHC 4-cylinder sequential MFI, Turbo with water cooled bearings (estimated 138 hp [102.9 kW] @ 4900 rpm, 148 lb-ft of torque [199.8 N-m] @ 1850 rpm)",24975,750,Sedan,32058,FL,0,0,0,1,0,4dr Sdn LT w/1LT,1605173,1786,-82.10622099999999,30.084190000000003,49950.0,31525.0
31OCT2009,31OCT2009,41855435,2009,Ford,58029,F-150,4WD,4,Automatic,38355,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39505,975,Truck,90060,CA,0,2000,0,1,0,"4WD SuperCrew 145"" FX4",1584468,1924,-118.422017,33.995744,79010.0,40655.0
24APR2010,24APR2010,603574839,2010,Hyundai,60726,Sonata,FWD,4,Automatic,20395,2.4L DOHC 16-valve I4 GDI engine,21145,750,Sedan,7050,NJ,1000,0,0,1,0,4dr Sdn 2.4L Auto GLS *Ltd Avail*,1619403,1557,-74.23781,40.770499,42290.0,21895.0
06MAR2010,06MAR2010,434394199,2010,Jeep,62442,Patriot,FWD,4,Manual,22195,2.4L DOHC 16V I4 Dual-VVT engine,22945,750,SUV,79907,TX,0,0,1,0,0,FWD 4dr Latitude X,1645023,1832,-106.33138899999999,31.711168,45890.0,23695.0
07NOV2009,07NOV2009,62927471,2009,Ford,58029,F-150,4WD,4,Automatic,46570,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),50995,975,Truck,95437,CA,0,2000,1,0,0,"4WD SuperCrew 157"" Platinum",1584518,1924,-123.78426999999999,39.441739,101990.0,55420.0
23JAN2010,23JAN2010,302673153,2010,Lincoln,61257,MKS,FWD,4,Automatic,41500,3.7L 24-valve V6 Duratec engine,47025,875,Sedan,91499,CA,0,0,0,1,0,4dr Sdn 3.7L FWD,1625773,2154,-118.45439499999999,34.201899,94050.0,52550.0
23JAN2010,23JAN2010,312755483,2010,BMW,61002,X5,AWD,4,Automatic,51800,"3.0-liter, 265-horsepower, 24-valve inline 6-cylinder dual overhead cam (DOHC) Advanced Diesel twin-turbocharged engine with aluminum engine block and third-generation piezo common rail direct injection",52675,875,SUV,60185,IL,0,0,1,0,0,AWD 4dr 35d,1622903,2359,-88.198103,41.887855,105350.0,53550.0
20MAR2010,20MAR2010,480525810,2009,Ford,58029,F-150,RWD,4,Automatic,41405,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),42380,975,Truck,76055,TX,0,2500,0,1,0,"2WD SuperCrew 157"" King Ranch",1584363,1924,-97.15045699999999,32.161273,84760.0,43355.0
13FEB2010,13FEB2010,373101808,2009,Chrysler,58368,300,RWD,4,Automatic,38010,5.7L multi-displacement V8 HEMI engine,41610,750,Sedan,75182,TX,0,3000,1,0,0,4dr Sdn 300C Hemi RWD,1585238,1787,-96.554366,32.782434,83220.0,45210.0
05DEC2009,05DEC2009,139658189,2009,Ford,58029,F-150,RWD,4,Automatic,32260,4.6L 3V EFI V8 engine,33235,975,Truck,85211,AZ,0,1500,1,0,0,"2WD SuperCrew 145"" XLT",1584313,1924,-111.849093,33.442359,66470.0,34210.0
09JAN2010,09JAN2010,277952598,2009,Ford,56739,Fusion,FWD,4,Automatic,24655,2.5L 16V I4 Duratec engine,26105,725,Sedan,12836,NY,0,1000,1,0,0,4dr Sdn SEL FWD,1544488,1924,-73.497895,43.788709000000004,52210.0,27555.0
30JAN2010,30JAN2010,319973470,2009,Toyota,56865,Corolla,FWD,4,Automatic,16250,1.8L DOHC SFI 16-valve VVT-i 4-cyl engine,19110,760,Sedan,70662,LA,1000,750,1,0,0,4dr Sdn Auto (Natl),1546588,1644,-93.01702399999999,30.832576,38220.0,21970.0
06FEB2010,06FEB2010,354998894,2010,Nissan,62559,Xterra,4WD,4,Automatic,28300,4.0L DOHC 24-valve V6 engine w/continuous variable valve timing,30910,810,SUV,56267,MN,0,0,1,0,0,4WD 4dr Auto S,1646158,1676,-95.91399799999999,45.58327,61820.0,33520.0
31OCT2009,31OCT2009,33335765,2009,Lincoln,56748,MKZ,FWD,4,Automatic,34225,3.5L DOHC 24-valve V6 Duratec engine,38975,850,Sedan,77040,TX,0,2000,0,1,0,4dr Sdn FWD,1543253,2154,-95.57934,29.89416,77950.0,43725.0
31OCT2009,31OCT2009,55995766,2009,Toyota,57207,Prius,FWD,4,Automatic,22800,1.8L DOHC 16-valve VVT-i Atkinson-cycle I4 hybrid engine,24885,760,Hatchback,92166,CA,0,0,1,0,0,5dr HB II (Natl),1550223,1644,-117.23115800000001,32.72166,49770.0,26970.0
02JAN2010,02JAN2010,232069661,2010,Mercedes-Benz,61509,E-Class,AWD,4,Automatic,51900,3.5L DOHC 24-valve V6 engine,52775,875,Sedan,60661,IL,0,0,1,0,0,4dr Sdn Luxury 3.5L 4MATIC,1630228,2291,-87.640507,41.883434,105550.0,53650.0
14NOV2009,14NOV2009,77350969,2009,Ford,58029,F-150,RWD,4,Automatic,32260,4.6L 3V EFI V8 engine,35085,975,Truck,11559,NY,0,2000,1,0,0,"2WD SuperCrew 145"" XLT",1584313,1924,-73.732344,40.611795,70170.0,37910.0
19DEC2009,19DEC2009,187620547,2009,Ford,58029,F-150,4WD,4,Automatic,46270,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),47245,975,Truck,85639,AZ,0,1500,1,0,0,"4WD SuperCrew 145"" Platinum",1584483,1924,-111.83031499999998,31.811854999999998,94490.0,48220.0
03APR2010,03APR2010,534088677,2010,Ford,60693,Mustang,RWD,2,Manual,29645,5.0L 4V Ti-VCT V8 engine,30495,850,Coupe,65281,MO,0,0,0,1,0,2dr Cpe GT,1619043,1924,-92.80324300000001,39.420951,60990.0,31345.0
09JAN2010,09JAN2010,277845783,2009,Dodge,58398,Challenger,RWD,2,Automatic,30860,5.7L Hemi VVT MDS V8 engine,32435,750,Coupe,20757,MD,0,0,1,0,0,2dr Cpe R/T,1584803,1726,-76.947183,38.806795,64870.0,34010.0
27FEB2010,27FEB2010,423218276,2010,Jeep,61716,Grand Cherokee,4WD,4,Automatic,39215,3.6L VVT V6 flex-fuel engine,40040,825,SUV,29446,SC,0,0,0,1,0,4WD 4dr Limited,1632263,1832,-80.51524,32.655449,80080.0,40865.0
03APR2010,03APR2010,550379393,2010,Honda,62850,Accord Sedan,FWD,4,Automatic,27555,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,29125,770,Sedan,44036,OH,0,0,0,1,0,4dr I4 Auto EX-L,1649598,1620,-82.098511,41.367756,58250.0,30695.0
01MAY2010,01MAY2010,636066700,2010,Mercedes-Benz,62130,C-Class,RWD,4,Automatic,35900,3.0L DOHC 24-valve V6 engine,37300,875,Sedan,20169,VA,0,0,0,1,0,4dr Sdn 3.0L Luxury RWD,1637513,2291,-77.660457,38.872792,74600.0,38700.0
08MAY2010,08MAY2010,645076684,2010,Hyundai,63135,Santa Fe,FWD,4,Automatic,29145,3.5L DOHC 24-valve MPI CVVT V6 engine,29940,795,SUV,44132,OH,0,0,0,1,0,FWD 4dr V6 Auto Limited *Ltd Avail*,1652413,1557,-81.50085,41.606668,59880.0,30735.0
24OCT2009,24OCT2009,19012839,2010,Honda,62856,Odyssey,FWD,4,Automatic,36325,3.5L SOHC MPFI 24-valve i-VTEC V6 engine,40185,810,Van,2482,MA,0,0,1,0,0,5dr EX-L w/RES,1650393,1620,-71.298538,42.291931,80370.0,44045.0
13MAR2010,13MAR2010,470688616,2010,Honda,62862,Accord Coupe,FWD,2,Automatic,31930,3.5L SOHC MPFI 24-valve i-VTEC V6 engine,32700,770,Coupe,93718,CA,0,0,0,1,0,2dr V6 Auto EX-L w/Navi,1649543,1620,-119.782302,36.734971,65400.0,33470.0
03APR2010,03APR2010,555723111,2009,Dodge,58509,Grand Caravan,FWD,4,Automatic,23660,3.3L OHV V6 engine (REQ: NAS Emissions),24495,835,Van,7624,NJ,0,1500,1,0,0,4dr Wgn SE,1587903,1726,-73.96185899999999,40.971961,48990.0,25330.0
08MAY2010,08MAY2010,648275119,2010,Acura,62844,MDX,AWD,4,Automatic,48505,3.7L PGM-FI MPI SOHC 24-valve VTEC V6 engine,49390,885,SUV,67101,KS,0,0,1,0,0,AWD 4dr Tech/Entertainment Pkg,1649048,1990,-97.470221,37.775757,98780.0,50275.0
28NOV2009,28NOV2009,116807484,2010,Toyota,61965,Highlander Hybrid,4WD,4,Automatic,38140,3.5L DOHC MPI 24-valve VVT-i V6 engine w/permanent magnet motors,40175,810,SUV,11434,NY,0,0,1,0,0,4WD 4dr (Natl),1635418,1644,-73.77820799999999,40.677046999999995,80350.0,42210.0
01MAY2010,01MAY2010,635212214,2010,Nissan,62550,Pathfinder,4WD,4,Automatic,43250,5.6L DOHC 32-valve V8 Endurance engine,44060,810,SUV,78104,TX,0,0,0,1,0,4WD 4dr V8 LE,1646253,1676,-97.760692,28.410829999999997,88120.0,44870.0
27MAR2010,27MAR2010,509014072,2010,Honda,62883,CR-V,4WD,4,Automatic,25445,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,26255,810,SUV,2187,MA,0,0,0,0,1,4WD 5dr EX,1649688,1620,-71.078672,42.260688,52510.0,27065.0
28NOV2009,28NOV2009,115030739,2009,Toyota,56865,Corolla,FWD,4,Automatic,16850,1.8L DOHC SFI 16-valve VVT-i 4-cyl engine,19960,760,Sedan,55396,MN,1000,750,1,0,0,4dr Sdn Auto LE (Natl),1546603,1644,-94.367319,44.542475,39920.0,23070.0
06MAR2010,06MAR2010,441413989,2010,Ford,62934,F-150,4WD,4,Automatic,36825,5.0L V8 FFV engine,40420,995,Truck,33803,FL,0,0,0,1,0,"4WD SuperCrew 157"" XLT",1650943,1924,-81.934529,28.014670000000002,80840.0,44015.0
27MAR2010,27MAR2010,502602706,2010,Nissan,62205,Sentra,FWD,4,Automatic,17240,2.0L DOHC 16-valve SMPI I4 engine,22375,760,Sedan,31407,GA,0,0,1,0,0,4dr Sdn I4 CVT 2.0,1645708,1676,-81.17274,32.16666,44750.0,27510.0
10APR2010,10APR2010,564228987,2010,Ford,62934,F-150,4WD,4,Automatic,40245,5.0L V8 FFV engine,41240,995,Truck,48367,MI,0,0,1,0,0,"4WD SuperCrew 145"" Lariat",1650913,1924,-83.140674,42.844709,82480.0,42235.0
23JAN2010,23JAN2010,310499134,2009,Ford,58029,F-150,4WD,2,Automatic,35890,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),36865,975,Truck,94914,CA,0,2000,0,1,0,"4WD SuperCab 145"" FX4",1584428,1924,-122.537057,37.947390000000006,73730.0,37840.0
31OCT2009,31OCT2009,46070623,2009,Ford,57678,Explorer,RWD,4,Automatic,29280,4.0L SOHC 12-valve V6 engine,31170,815,SUV,44147,OH,0,2000,1,0,0,RWD 4dr XLT,1567843,1924,-81.676508,41.320684,62340.0,33060.0
02JAN2010,02JAN2010,229445070,2010,Honda,62862,Accord Coupe,FWD,2,Automatic,23780,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,27750,770,Coupe,92261,CA,0,0,1,0,0,2dr I4 Auto LX-S,1649483,1620,-116.43026100000002,33.617682,55500.0,31720.0
06FEB2010,06FEB2010,358120789,2010,Mazda,62727,CX-7,AWD,4,Automatic,27955,2.3L DISI 16-valve turbocharged I4 engine,28750,795,SUV,78215,TX,0,0,0,1,0,AWD 4dr s Touring,1648223,1518,-98.481061,29.437563,57500.0,29545.0
05DEC2009,05DEC2009,145984985,2009,Ford,58029,F-150,RWD,4,Automatic,36470,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39420,975,Truck,7442,NJ,0,1500,1,0,0,"2WD SuperCrew 145"" Lariat",1584323,1924,-74.28690999999999,41.000492,78840.0,42370.0
03APR2010,03APR2010,534484896,2010,Ford,62934,F-150,4WD,4,Automatic,40545,5.0L V8 FFV engine,43365,995,Truck,76107,TX,0,0,1,0,0,"4WD SuperCrew 157"" Lariat",1650953,1924,-97.38048,32.743320000000004,86730.0,46185.0
27MAR2010,27MAR2010,519951960,2010,Chevrolet,60684,Traverse,FWD,4,Automatic,34590,"Engine, 3.6L SIDI V6 (281 hp [210 kW] @ 6300 rpm, 266 lb-ft of torque @ 3400 rpm [359.1 N-m])",38050,810,SUV,34219,FL,0,0,0,1,0,FWD 4dr LT w/2LT,1620938,1786,-82.43361800000001,27.562795,76100.0,41510.0
13FEB2010,13FEB2010,359018537,2010,Honda,62883,CR-V,4WD,4,Automatic,25445,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,27330,810,SUV,83724,ID,0,0,1,0,0,4WD 5dr EX,1649688,1620,-116.19553799999998,43.618309,54660.0,29215.0
05DEC2009,05DEC2009,148198540,2010,Ford,61779,Focus,FWD,4,Manual,17270,2.0L DOHC 16-valve I4 Duratec engine,20220,725,Sedan,77461,TX,0,0,1,0,0,4dr Sdn SE,1632173,1924,-95.817313,29.394555,40440.0,23170.0
27MAR2010,27MAR2010,505521210,2010,Nissan,62208,Altima,FWD,4,Automatic,22430,2.5L DOHC 16-valve I4 engine,24290,760,Sedan,7030,NJ,0,0,0,0,1,4dr Sdn I4 CVT 2.5 S,1645848,1676,-74.03386,40.747748,48580.0,26150.0
28NOV2009,28NOV2009,134441050,2009,Ford,58029,F-150,4WD,4,Automatic,44250,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),46500,975,Truck,91345,CA,0,1500,1,0,0,"4WD SuperCrew 145"" King Ranch",1584478,1924,-118.438056,34.281944,93000.0,48750.0
